"","n","std_dev","ula","lla","LoA_width","upper_95CI_bias","lower_95CI_bias","width_95CI_bias","ula_conf_u","ula_conf_l","ula_width","lla_conf_u","lla_conf_l","lla_width"
"1230",15,24,47.04,-47.04,94.08,2.1447866879178,-2.1447866879178,4.28957337583561,70.06026639082,24.01973360918,46.04053278164,-24.01973360918,-70.06026639082,46.04053278164
"1231",16,24,47.04,-47.04,94.08,2.13144954555978,-2.13144954555978,4.26289909111955,69.1906734400747,24.8893265599252,44.3013468801495,-24.8893265599252,-69.1906734400747,44.3013468801495
"1232",17,24,47.04,-47.04,94.08,2.11990529922125,-2.11990529922125,4.23981059844251,68.4129204277797,25.6670795722203,42.7458408555594,-25.6670795722203,-68.4129204277797,42.7458408555594
"1233",18,24,47.04,-47.04,94.08,2.10981557783332,-2.10981557783332,4.21963115566663,67.7118864682675,26.3681135317325,41.343772936535,-26.3681135317325,-67.7118864682675,41.343772936535
"1234",19,24,47.04,-47.04,94.08,2.10092204024104,-2.10092204024104,4.20184408048208,67.0757223981866,27.0042776018134,40.0714447963732,-27.0042776018134,-67.0757223981866,40.0714447963732
"1235",20,24,47.04,-47.04,94.08,2.09302405440831,-2.09302405440831,4.18604810881662,66.4949935342438,27.5850064657562,38.9099870684876,-27.5850064657562,-66.4949935342438,38.9099870684876
"1236",21,24,47.04,-47.04,94.08,2.08596344726586,-2.08596344726586,4.17192689453173,65.9620818014965,28.1179181985035,37.844163602993,-28.1179181985035,-65.9620818014965,37.844163602993
"1237",22,24,47.04,-47.04,94.08,2.07961384472768,-2.07961384472768,4.15922768945536,65.4707593542331,28.6092406457669,36.8615187084661,-28.6092406457669,-65.4707593542331,36.8615187084661
"1238",23,24,47.04,-47.04,94.08,2.07387306790403,-2.07387306790403,4.14774613580805,65.0158784499284,29.0641215500716,35.9517568998568,-29.0641215500716,-65.0158784499284,35.9517568998568
"1239",24,24,47.04,-47.04,94.08,2.06865761041905,-2.06865761041905,4.1373152208381,64.5931418913656,29.4868581086344,35.1062837827312,-29.4868581086344,-64.5931418913656,35.1062837827312
"1240",25,24,47.04,-47.04,94.08,2.06389856162803,-2.06389856162803,4.12779712325605,64.1989304179587,29.8810695820413,34.3178608359174,-29.8810695820413,-64.1989304179587,34.3178608359174
"1241",26,24,47.04,-47.04,94.08,2.0595385527533,-2.0595385527533,4.1190771055066,63.8301710703693,30.2498289296307,33.5803421407386,-30.2498289296307,-63.8301710703693,33.5803421407386
"1242",27,24,47.04,-47.04,94.08,2.05552943864287,-2.05552943864287,4.11105887728575,63.484235509143,30.595764490857,32.888471018286,-30.595764490857,-63.484235509143,32.888471018286
"1243",28,24,47.04,-47.04,94.08,2.05183051648029,-2.05183051648029,4.10366103296057,63.1588605514136,30.9211394485864,32.2377211028271,-30.9211394485864,-63.1588605514136,32.2377211028271
"1244",29,24,47.04,-47.04,94.08,2.04840714179524,-2.04840714179524,4.09681428359049,62.8520854068236,31.2279145931764,31.6241708136472,-31.2279145931764,-62.8520854068236,31.6241708136472
"1245",30,24,47.04,-47.04,94.08,2.0452296421327,-2.0452296421327,4.09045928426541,62.562201617353,31.517798382647,31.044403234706,-31.517798382647,-62.562201617353,31.044403234706
"1246",31,24,47.04,-47.04,94.08,2.04227245630124,-2.04227245630124,4.08454491260248,62.2877127695724,31.7922872304276,30.4954255391449,-31.7922872304276,-62.2877127695724,30.4954255391449
"1247",32,24,47.04,-47.04,94.08,2.03951344639641,-2.03951344639641,4.07902689279282,62.0273018016491,32.0526981983509,29.9746036032982,-32.0526981983509,-62.0273018016491,29.9746036032982
"1248",33,24,47.04,-47.04,94.08,2.0369333434601,-2.0369333434601,4.0738666869202,61.7798042688464,32.3001957311536,29.4796085376929,-32.3001957311536,-61.7798042688464,29.4796085376929
"1249",34,24,47.04,-47.04,94.08,2.03451529744934,-2.03451529744934,4.06903059489868,61.544186325009,32.535813674991,29.008372650018,-32.535813674991,-61.544186325009,29.008372650018
"1250",35,24,47.04,-47.04,94.08,2.03224450931772,-2.03224450931772,4.06448901863544,61.3195264672254,32.7604735327746,28.5590529344508,-32.7604735327746,-61.3195264672254,28.5590529344508
"1251",36,24,47.04,-47.04,94.08,2.03010792825034,-2.03010792825034,4.06021585650068,61.1050003063119,32.9749996936881,28.1300006126239,-32.9749996936881,-61.1050003063119,28.1300006126239
"1252",37,24,47.04,-47.04,94.08,2.02809400098045,-2.02809400098045,4.0561880019609,60.8998677876116,33.1801322123884,27.7197355752231,-33.1801322123884,-60.8998677876116,27.7197355752231
"1253",38,24,47.04,-47.04,94.08,2.02619246302911,-2.02619246302911,4.05238492605822,60.7034624093292,33.3765375906708,27.3269248186583,-33.3765375906708,-60.7034624093292,27.3269248186583
"1254",39,24,47.04,-47.04,94.08,2.02439416391197,-2.02439416391197,4.04878832782394,60.5151820795101,33.5648179204899,26.9503641590203,-33.5648179204899,-60.5151820795101,26.9503641590203
"1255",40,24,47.04,-47.04,94.08,2.02269092003676,-2.02269092003676,4.04538184007352,60.3344813251801,33.7455186748199,26.5889626503603,-33.7455186748199,-60.3344813251801,26.5889626503603
"1256",41,24,47.04,-47.04,94.08,2.02107539030627,-2.02107539030627,4.04215078061255,60.1608646234521,33.9191353765479,26.2417292469043,-33.9191353765479,-60.1608646234521,26.2417292469043
"1257",42,24,47.04,-47.04,94.08,2.01954097044138,-2.01954097044138,4.03908194088275,59.9938806684764,34.0861193315236,25.9077613369529,-34.0861193315236,-59.9938806684764,25.9077613369529
"1258",43,24,47.04,-47.04,94.08,2.01808170281844,-2.01808170281844,4.03616340563689,59.8331174228567,34.2468825771433,25.5862348457135,-34.2468825771433,-59.8331174228567,25.5862348457135
"1259",44,24,47.04,-47.04,94.08,2.01669219922782,-2.01669219922782,4.03338439845565,59.6781978297259,34.4018021702741,25.2763956594519,-34.4018021702741,-59.6781978297259,25.2763956594519
"1260",45,24,47.04,-47.04,94.08,2.01536757444376,-2.01536757444376,4.03073514888753,59.5287760836914,34.5512239163086,24.9775521673828,-34.5512239163086,-59.5287760836914,24.9775521673828
"1261",46,24,47.04,-47.04,94.08,2.01410338888085,-2.01410338888085,4.02820677776169,59.3845343765387,34.6954656234613,24.6890687530773,-34.6954656234613,-59.3845343765387,24.6890687530773
"1262",47,24,47.04,-47.04,94.08,2.01289559891943,-2.01289559891943,4.02579119783886,59.2451800478616,34.8348199521384,24.4103600957233,-34.8348199521384,-59.2451800478616,24.4103600957233
"1263",48,24,47.04,-47.04,94.08,2.01174051372977,-2.01174051372977,4.02348102745953,59.1104430823786,34.9695569176214,24.1408861647572,-34.9695569176214,-59.1104430823786,24.1408861647572
"1264",49,24,47.04,-47.04,94.08,2.01063475762423,-2.01063475762423,4.02126951524846,58.9800739051512,35.0999260948488,23.8801478103024,-35.0999260948488,-58.9800739051512,23.8801478103024
"1265",50,24,47.04,-47.04,94.08,2.00957523712924,-2.00957523712924,4.01915047425848,58.8538414336779,35.226158566322,23.6276828673559,-35.226158566322,-58.8538414336779,23.6276828673559
"1266",51,24,47.04,-47.04,94.08,2.00855911210076,-2.00855911210076,4.01711822420152,58.7315313522187,35.3484686477813,23.3830627044374,-35.3484686477813,-58.7315313522187,23.3830627044374
"1267",52,24,47.04,-47.04,94.08,2.00758377031584,-2.00758377031584,4.01516754063167,58.6129445789903,35.4670554210097,23.1458891579806,-35.4670554210097,-58.6129445789903,23.1458891579806
"1268",53,24,47.04,-47.04,94.08,2.00664680506169,-2.00664680506169,4.01329361012338,58.497895901259,35.582104098741,22.915791802518,-35.582104098741,-58.497895901259,22.915791802518
"1269",54,24,47.04,-47.04,94.08,2.00574599531787,-2.00574599531787,4.01149199063574,58.3862127570162,35.6937872429838,22.6924255140324,-35.6937872429838,-58.3862127570162,22.6924255140324
"1270",55,24,47.04,-47.04,94.08,2.00487928818806,-2.00487928818806,4.00975857637611,58.2777341449851,35.8022658550149,22.4754682899702,-35.8022658550149,-58.2777341449851,22.4754682899702
"1271",56,24,47.04,-47.04,94.08,2.00404478328915,-2.00404478328915,4.00808956657829,58.1723096472805,35.9076903527195,22.264619294561,-35.9076903527195,-58.1723096472805,22.264619294561
"1272",57,24,47.04,-47.04,94.08,2.00324071884787,-2.00324071884787,4.00648143769574,58.069798551213,36.010201448787,22.0595971024261,-36.010201448787,-58.069798551213,22.0595971024261
"1273",58,24,47.04,-47.04,94.08,2.00246545929101,-2.00246545929101,4.00493091858201,57.9700690585645,36.1099309414355,21.8601381171289,-36.1099309414355,-57.9700690585645,21.8601381171289
"1274",59,24,47.04,-47.04,94.08,2.00171748414524,-2.00171748414524,4.00343496829047,57.8729975722194,36.2070024277806,21.6659951444388,-36.2070024277806,-57.8729975722194,21.6659951444388
"1275",60,24,47.04,-47.04,94.08,2.00099537808827,-2.00099537808827,4.00199075617653,57.7784680513638,36.3015319486362,21.4769361027276,-36.3015319486362,-57.7784680513638,21.4769361027276
"1276",10,25,49,-49,98,2.2621571627982,-2.2621571627982,4.52431432559641,79.9758626671616,18.0241373328384,61.9517253343232,-18.0241373328384,-79.9758626671616,61.9517253343232
"1277",11,25,49,-49,98,2.22813885198627,-2.22813885198627,4.45627770397255,78.0901891373193,19.9098108626807,58.1803782746385,-19.9098108626807,-78.0901891373193,58.1803782746385
"1278",12,25,49,-49,98,2.20098516009164,-2.20098516009164,4.40197032018328,76.5123145011455,21.4876854988545,55.024629002291,-21.4876854988545,-76.5123145011455,55.024629002291
"1279",13,25,49,-49,98,2.17881282966723,-2.17881282966723,4.35762565933446,75.1666956926088,22.8333043073912,52.3333913852177,-22.8333043073912,-75.1666956926088,52.3333913852177
"1280",14,25,49,-49,98,2.16036865646279,-2.16036865646279,4.32073731292558,74.0014090633984,23.9985909366016,50.0028181267969,-23.9985909366016,-74.0014090633984,50.0028181267969
"1281",15,25,49,-49,98,2.1447866879178,-2.1447866879178,4.28957337583561,72.9794441571042,25.0205558428958,47.9588883142084,-25.0205558428958,-72.9794441571042,47.9588883142084
"1282",16,25,49,-49,98,2.13144954555978,-2.13144954555978,4.26289909111955,72.0736181667445,25.9263818332555,46.1472363334891,-25.9263818332555,-72.0736181667445,46.1472363334891
"1283",17,25,49,-49,98,2.11990529922125,-2.11990529922125,4.23981059844251,71.2634587789372,26.7365412210628,44.5269175578744,-26.7365412210628,-71.2634587789372,44.5269175578744
"1284",18,25,49,-49,98,2.10981557783332,-2.10981557783332,4.21963115566663,70.533215071112,27.466784928888,43.0664301422239,-27.466784928888,-70.533215071112,43.0664301422239
"1285",19,25,49,-49,98,2.10092204024104,-2.10092204024104,4.20184408048208,69.8705441647777,28.1294558352223,41.7410883295555,-28.1294558352223,-69.8705441647777,41.7410883295555
"1286",20,25,49,-49,98,2.09302405440831,-2.09302405440831,4.18604810881662,69.2656182648373,28.7343817351627,40.5312365296745,-28.7343817351627,-69.2656182648373,40.5312365296745
"1287",21,25,49,-49,98,2.08596344726586,-2.08596344726586,4.17192689453173,68.7105018765588,29.2894981234412,39.4210037531177,-29.2894981234412,-68.7105018765588,39.4210037531177
"1288",22,25,49,-49,98,2.07961384472768,-2.07961384472768,4.15922768945536,68.1987076606595,29.8012923393405,38.3974153213189,-29.8012923393405,-68.1987076606595,38.3974153213189
"1289",23,25,49,-49,98,2.07387306790403,-2.07387306790403,4.14774613580805,67.7248733853421,30.2751266146579,37.4497467706841,-30.2751266146579,-67.7248733853421,37.4497467706841
"1290",24,25,49,-49,98,2.06865761041905,-2.06865761041905,4.1373152208381,67.2845228035059,30.7154771964941,36.5690456070117,-30.7154771964941,-67.2845228035059,36.5690456070117
"1291",25,25,49,-49,98,2.06389856162803,-2.06389856162803,4.12779712325605,66.8738858520403,31.1261141479597,35.7477717040807,-31.1261141479597,-66.8738858520403,35.7477717040807
"1292",26,25,49,-49,98,2.0595385527533,-2.0595385527533,4.1190771055066,66.4897615316347,31.5102384683653,34.9795230632694,-31.5102384683653,-66.4897615316347,34.9795230632694
"1293",27,25,49,-49,98,2.05552943864287,-2.05552943864287,4.11105887728575,66.1294119886906,31.8705880113094,34.2588239773812,-31.8705880113094,-66.1294119886906,34.2588239773812
"1294",28,25,49,-49,98,2.05183051648029,-2.05183051648029,4.10366103296057,65.7904797410558,32.2095202589442,33.5809594821116,-32.2095202589442,-65.7904797410558,33.5809594821116
"1295",29,25,49,-49,98,2.04840714179524,-2.04840714179524,4.09681428359049,65.4709222987746,32.5290777012254,32.9418445975491,-32.5290777012254,-65.4709222987746,32.9418445975491
"1296",30,25,49,-49,98,2.0452296421327,-2.0452296421327,4.09045928426541,65.168960018076,32.831039981924,32.3379200361521,-32.831039981924,-65.168960018076,32.3379200361521
"1297",31,25,49,-49,98,2.04227245630124,-2.04227245630124,4.08454491260248,64.8830341349713,33.1169658650287,31.7660682699426,-33.1169658650287,-64.8830341349713,31.7660682699426
"1298",32,25,49,-49,98,2.03951344639641,-2.03951344639641,4.07902689279282,64.6117727100512,33.3882272899488,31.2235454201023,-33.3882272899488,-64.6117727100512,31.2235454201023
"1299",33,25,49,-49,98,2.0369333434601,-2.0369333434601,4.0738666869202,64.3539627800484,33.6460372199516,30.7079255600967,-33.6460372199516,-64.3539627800484,30.7079255600967
"1300",34,25,49,-49,98,2.03451529744934,-2.03451529744934,4.06903059489868,64.1085274218844,33.8914725781156,30.2170548437688,-33.8914725781156,-64.1085274218844,30.2170548437688
"1301",35,25,49,-49,98,2.03224450931772,-2.03224450931772,4.06448901863544,63.8745067366931,34.1254932633069,29.7490134733863,-34.1254932633069,-63.8745067366931,29.7490134733863
"1302",36,25,49,-49,98,2.03010792825034,-2.03010792825034,4.06021585650068,63.6510419857416,34.3489580142584,29.3020839714832,-34.3489580142584,-63.6510419857416,29.3020839714832
"1303",37,25,49,-49,98,2.02809400098045,-2.02809400098045,4.0561880019609,63.437362278762,34.562637721238,28.8747245575241,-34.562637721238,-63.437362278762,28.8747245575241
"1304",38,25,49,-49,98,2.02619246302911,-2.02619246302911,4.05238492605822,63.2327733430512,34.7672266569488,28.4655466861024,-34.7672266569488,-63.2327733430512,28.4655466861024
"1305",39,25,49,-49,98,2.02439416391197,-2.02439416391197,4.04878832782394,63.0366479994897,34.9633520005103,28.0732959989794,-34.9633520005103,-63.0366479994897,28.0732959989794
"1306",40,25,49,-49,98,2.02269092003676,-2.02269092003676,4.04538184007352,62.8484180470627,35.1515819529373,27.6968360941253,-35.1515819529373,-62.8484180470627,27.6968360941253
"1307",41,25,49,-49,98,2.02107539030627,-2.02107539030627,4.04215078061255,62.667567316096,35.332432683904,27.3351346321919,-35.332432683904,-62.667567316096,27.3351346321919
"1308",42,25,49,-49,98,2.01954097044138,-2.01954097044138,4.03908194088275,62.4936256963296,35.5063743036704,26.9872513926592,-35.5063743036704,-62.4936256963296,26.9872513926592
"1309",43,25,49,-49,98,2.01808170281844,-2.01808170281844,4.03616340563689,62.3261639821424,35.6738360178576,26.6523279642849,-35.6738360178576,-62.3261639821424,26.6523279642849
"1310",44,25,49,-49,98,2.01669219922782,-2.01669219922782,4.03338439845565,62.1647894059645,35.8352105940355,26.3295788119291,-35.8352105940355,-62.1647894059645,26.3295788119291
"1311",45,25,49,-49,98,2.01536757444376,-2.01536757444376,4.03073514888753,62.0091417538452,35.9908582461548,26.0182835076904,-35.9908582461548,-62.0091417538452,26.0182835076904
"1312",46,25,49,-49,98,2.01410338888085,-2.01410338888085,4.02820677776169,61.8588899755611,36.1411100244389,25.7177799511222,-36.1411100244389,-61.8588899755611,25.7177799511222
"1313",47,25,49,-49,98,2.01289559891943,-2.01289559891943,4.02579119783886,61.7137292165225,36.2862707834775,25.4274584330451,-36.2862707834775,-61.7137292165225,25.4274584330451
"1314",48,25,49,-49,98,2.01174051372977,-2.01174051372977,4.02348102745953,61.573378210811,36.426621789189,25.1467564216221,-36.426621789189,-61.573378210811,25.1467564216221
"1315",49,25,49,-49,98,2.01063475762423,-2.01063475762423,4.02126951524846,61.4375769845325,36.5624230154675,24.875153969065,-36.5624230154675,-61.4375769845325,24.875153969065
"1316",50,25,49,-49,98,2.00957523712924,-2.00957523712924,4.01915047425848,61.3060848267479,36.6939151732521,24.6121696534957,-36.6939151732521,-61.3060848267479,24.6121696534957
"1317",51,25,49,-49,98,2.00855911210076,-2.00855911210076,4.01711822420152,61.1786784918945,36.8213215081055,24.357356983789,-36.8213215081055,-61.1786784918945,24.357356983789
"1318",52,25,49,-49,98,2.00758377031584,-2.00758377031584,4.01516754063167,61.0551506031149,36.9448493968851,24.1103012062298,-36.9448493968851,-61.0551506031149,24.1103012062298
"1319",53,25,49,-49,98,2.00664680506169,-2.00664680506169,4.01329361012338,60.9353082304781,37.0646917695219,23.8706164609563,-37.0646917695219,-60.9353082304781,23.8706164609563
"1320",54,25,49,-49,98,2.00574599531787,-2.00574599531787,4.01149199063574,60.8189716218919,37.1810283781081,23.6379432437838,-37.1810283781081,-60.8189716218919,23.6379432437838
"1321",55,25,49,-49,98,2.00487928818806,-2.00487928818806,4.00975857637611,60.7059730676928,37.2940269323072,23.4119461353856,-37.2940269323072,-60.7059730676928,23.4119461353856
"1322",56,25,49,-49,98,2.00404478328915,-2.00404478328915,4.00808956657829,60.5961558825839,37.4038441174161,23.1923117651677,-37.4038441174161,-60.5961558825839,23.1923117651677
"1323",57,25,49,-49,98,2.00324071884787,-2.00324071884787,4.00648143769574,60.4893734908469,37.5106265091531,22.9787469816938,-37.5106265091531,-60.4893734908469,22.9787469816938
"1324",58,25,49,-49,98,2.00246545929101,-2.00246545929101,4.00493091858201,60.3854886026713,37.6145113973287,22.7709772053426,-37.6145113973287,-60.3854886026713,22.7709772053426
"1325",59,25,49,-49,98,2.00171748414524,-2.00171748414524,4.00343496829047,60.2843724710619,37.7156275289381,22.5687449421237,-37.7156275289381,-60.2843724710619,22.5687449421237
"1326",60,25,49,-49,98,2.00099537808827,-2.00099537808827,4.00199075617653,60.1859042201706,37.8140957798294,22.3718084403413,-37.8140957798294,-60.1859042201706,22.3718084403413
"1327",10,26,50.96,-50.96,101.92,2.2621571627982,-2.2621571627982,4.52431432559641,83.1748971738481,18.745102826152,64.4297943476961,-18.745102826152,-83.1748971738481,64.4297943476961
"1328",11,26,50.96,-50.96,101.92,2.22813885198627,-2.22813885198627,4.45627770397255,81.213796702812,20.706203297188,60.5075934056241,-20.706203297188,-81.213796702812,60.5075934056241
"1329",12,26,50.96,-50.96,101.92,2.20098516009164,-2.20098516009164,4.40197032018328,79.5728070811913,22.3471929188087,57.2256141623826,-22.3471929188087,-79.5728070811913,57.2256141623826
"1330",13,26,50.96,-50.96,101.92,2.17881282966723,-2.17881282966723,4.35762565933446,78.1733635203132,23.7466364796868,54.4267270406264,-23.7466364796868,-78.1733635203132,54.4267270406264
"1331",14,26,50.96,-50.96,101.92,2.16036865646279,-2.16036865646279,4.32073731292558,76.9614654259344,24.9585345740656,52.0029308518688,-24.9585345740656,-76.9614654259344,52.0029308518688
"1332",15,26,50.96,-50.96,101.92,2.1447866879178,-2.1447866879178,4.28957337583561,75.8986219233883,26.0213780766117,49.8772438467767,-26.0213780766117,-75.8986219233883,49.8772438467767
"1333",16,26,50.96,-50.96,101.92,2.13144954555978,-2.13144954555978,4.26289909111955,74.9565628934143,26.9634371065857,47.9931257868286,-26.9634371065857,-74.9565628934143,47.9931257868286
"1334",17,26,50.96,-50.96,101.92,2.11990529922125,-2.11990529922125,4.23981059844251,74.1139971300947,27.8060028699053,46.3079942601894,-27.8060028699053,-74.1139971300947,46.3079942601894
"1335",18,26,50.96,-50.96,101.92,2.10981557783332,-2.10981557783332,4.21963115566663,73.3545436739564,28.5654563260436,44.7890873479129,-28.5654563260436,-73.3545436739564,44.7890873479129
"1336",19,26,50.96,-50.96,101.92,2.10092204024104,-2.10092204024104,4.20184408048208,72.6653659313688,29.2546340686312,43.4107318627377,-29.2546340686312,-72.6653659313688,43.4107318627377
"1337",20,26,50.96,-50.96,101.92,2.09302405440831,-2.09302405440831,4.18604810881662,72.0362429954308,29.8837570045692,42.1524859908615,-29.8837570045692,-72.0362429954308,42.1524859908615
"1338",21,26,50.96,-50.96,101.92,2.08596344726586,-2.08596344726586,4.17192689453173,71.4589219516212,30.4610780483788,40.9978439032424,-30.4610780483788,-71.4589219516212,40.9978439032424
"1339",22,26,50.96,-50.96,101.92,2.07961384472768,-2.07961384472768,4.15922768945536,70.9266559670858,30.9933440329142,39.9333119341716,-30.9933440329142,-70.9266559670858,39.9333119341716
"1340",23,26,50.96,-50.96,101.92,2.07387306790403,-2.07387306790403,4.14774613580805,70.4338683207557,31.4861316792443,38.9477366415115,-31.4861316792443,-70.4338683207557,38.9477366415115
"1341",24,26,50.96,-50.96,101.92,2.06865761041905,-2.06865761041905,4.1373152208381,69.9759037156461,31.9440962843539,38.0318074312922,-31.9440962843539,-69.9759037156461,38.0318074312922
"1342",25,26,50.96,-50.96,101.92,2.06389856162803,-2.06389856162803,4.12779712325605,69.5488412861219,32.3711587138781,37.1776825722439,-32.3711587138781,-69.5488412861219,37.1776825722439
"1343",26,26,50.96,-50.96,101.92,2.0595385527533,-2.0595385527533,4.1190771055066,69.1493519929001,32.7706480070999,36.3787039858001,-32.7706480070999,-69.1493519929001,36.3787039858001
"1344",27,26,50.96,-50.96,101.92,2.05552943864287,-2.05552943864287,4.11105887728575,68.7745884682382,33.1454115317618,35.6291769364764,-33.1454115317618,-68.7745884682382,35.6291769364764
"1345",28,26,50.96,-50.96,101.92,2.05183051648029,-2.05183051648029,4.10366103296057,68.422098930698,33.497901069302,34.9241978613961,-33.497901069302,-68.422098930698,34.9241978613961
"1346",29,26,50.96,-50.96,101.92,2.04840714179524,-2.04840714179524,4.09681428359049,68.0897591907255,33.8302408092745,34.2595183814511,-33.8302408092745,-68.0897591907255,34.2595183814511
"1347",30,26,50.96,-50.96,101.92,2.0452296421327,-2.0452296421327,4.09045928426541,67.7757184187991,34.1442815812009,33.6314368375982,-34.1442815812009,-67.7757184187991,33.6314368375982
"1348",31,26,50.96,-50.96,101.92,2.04227245630124,-2.04227245630124,4.08454491260248,67.4783555003701,34.4416444996299,33.0367110007403,-34.4416444996299,-67.4783555003701,33.0367110007403
"1349",32,26,50.96,-50.96,101.92,2.03951344639641,-2.03951344639641,4.07902689279282,67.1962436184532,34.7237563815468,32.4724872369064,-34.7237563815468,-67.1962436184532,32.4724872369064
"1350",33,26,50.96,-50.96,101.92,2.0369333434601,-2.0369333434601,4.0738666869202,66.9281212912503,34.9918787087497,31.9362425825006,-34.9918787087497,-66.9281212912503,31.9362425825006
"1351",34,26,50.96,-50.96,101.92,2.03451529744934,-2.03451529744934,4.06903059489868,66.6728685187598,35.2471314812402,31.4257370375195,-35.2471314812402,-66.6728685187598,31.4257370375195
"1352",35,26,50.96,-50.96,101.92,2.03224450931772,-2.03224450931772,4.06448901863544,66.4294870061609,35.4905129938391,30.9389740123217,-35.4905129938391,-66.4294870061609,30.9389740123217
"1353",36,26,50.96,-50.96,101.92,2.03010792825034,-2.03010792825034,4.06021585650068,66.1970836651713,35.7229163348287,30.4741673303426,-35.7229163348287,-66.1970836651713,30.4741673303426
"1354",37,26,50.96,-50.96,101.92,2.02809400098045,-2.02809400098045,4.0561880019609,65.9748567699125,35.9451432300875,30.029713539825,-35.9451432300875,-65.9748567699125,30.029713539825
"1355",38,26,50.96,-50.96,101.92,2.02619246302911,-2.02619246302911,4.05238492605822,65.7620842767733,36.1579157232267,29.6041685535465,-36.1579157232267,-65.7620842767733,29.6041685535465
"1356",39,26,50.96,-50.96,101.92,2.02439416391197,-2.02439416391197,4.04878832782394,65.5581139194693,36.3618860805307,29.1962278389386,-36.3618860805307,-65.5581139194693,29.1962278389386
"1357",40,26,50.96,-50.96,101.92,2.02269092003676,-2.02269092003676,4.04538184007352,65.3623547689452,36.5576452310548,28.8047095378903,-36.5576452310548,-65.3623547689452,28.8047095378903
"1358",41,26,50.96,-50.96,101.92,2.02107539030627,-2.02107539030627,4.04215078061255,65.1742700087398,36.7457299912602,28.4285400174796,-36.7457299912602,-65.1742700087398,28.4285400174796
"1359",42,26,50.96,-50.96,101.92,2.01954097044138,-2.01954097044138,4.03908194088275,64.9933707241828,36.9266292758172,28.0667414483656,-36.9266292758172,-64.9933707241828,28.0667414483656
"1360",43,26,50.96,-50.96,101.92,2.01808170281844,-2.01808170281844,4.03616340563689,64.8192105414281,37.1007894585719,27.7184210828563,-37.1007894585719,-64.8192105414281,27.7184210828563
"1361",44,26,50.96,-50.96,101.92,2.01669219922782,-2.01669219922782,4.03338439845565,64.6513809822031,37.2686190177969,27.3827619644062,-37.2686190177969,-64.6513809822031,27.3827619644062
"1362",45,26,50.96,-50.96,101.92,2.01536757444376,-2.01536757444376,4.03073514888753,64.489507423999,37.430492576001,27.0590148479981,-37.430492576001,-64.489507423999,27.0590148479981
"1363",46,26,50.96,-50.96,101.92,2.01410338888085,-2.01410338888085,4.02820677776169,64.3332455745836,37.5867544254164,26.7464911491671,-37.5867544254164,-64.3332455745836,26.7464911491671
"1364",47,26,50.96,-50.96,101.92,2.01289559891943,-2.01289559891943,4.02579119783886,64.1822783851834,37.7377216148166,26.4445567703669,-37.7377216148166,-64.1822783851834,26.4445567703669
"1365",48,26,50.96,-50.96,101.92,2.01174051372977,-2.01174051372977,4.02348102745953,64.0363133392435,37.8836866607565,26.152626678487,-37.8836866607565,-64.0363133392435,26.152626678487
"1366",49,26,50.96,-50.96,101.92,2.01063475762423,-2.01063475762423,4.02126951524846,63.8950800639138,38.0249199360862,25.8701601278276,-38.0249199360862,-63.8950800639138,25.8701601278276
"1367",50,26,50.96,-50.96,101.92,2.00957523712924,-2.00957523712924,4.01915047425848,63.7583282198178,38.1616717801822,25.5966564396356,-38.1616717801822,-63.7583282198178,25.5966564396356
"1368",51,26,50.96,-50.96,101.92,2.00855911210076,-2.00855911210076,4.01711822420152,63.6258256315703,38.2941743684297,25.3316512631406,-38.2941743684297,-63.6258256315703,25.3316512631406
"1369",52,26,50.96,-50.96,101.92,2.00758377031584,-2.00758377031584,4.01516754063167,63.4973566272395,38.4226433727605,25.074713254479,-38.4226433727605,-63.4973566272395,25.074713254479
"1370",53,26,50.96,-50.96,101.92,2.00664680506169,-2.00664680506169,4.01329361012338,63.3727205596973,38.5472794403027,24.8254411193945,-38.5472794403027,-63.3727205596973,24.8254411193945
"1371",54,26,50.96,-50.96,101.92,2.00574599531787,-2.00574599531787,4.01149199063574,63.2517304867676,38.6682695132324,24.5834609735351,-38.6682695132324,-63.2517304867676,24.5834609735351
"1372",55,26,50.96,-50.96,101.92,2.00487928818806,-2.00487928818806,4.00975857637611,63.1342119904005,38.7857880095995,24.348423980801,-38.7857880095995,-63.1342119904005,24.348423980801
"1373",56,26,50.96,-50.96,101.92,2.00404478328915,-2.00404478328915,4.00808956657829,63.0200021178872,38.8999978821128,24.1200042357744,-38.8999978821128,-63.0200021178872,24.1200042357744
"1374",57,26,50.96,-50.96,101.92,2.00324071884787,-2.00324071884787,4.00648143769574,62.9089484304808,39.0110515695192,23.8978968609616,-39.0110515695192,-62.9089484304808,23.8978968609616
"1375",58,26,50.96,-50.96,101.92,2.00246545929101,-2.00246545929101,4.00493091858201,62.8009081467782,39.1190918532218,23.6818162935563,-39.1190918532218,-62.8009081467782,23.6818162935563
"1376",59,26,50.96,-50.96,101.92,2.00171748414524,-2.00171748414524,4.00343496829047,62.6957473699043,39.2242526300957,23.4714947398087,-39.2242526300957,-62.6957473699043,23.4714947398087
"1377",60,26,50.96,-50.96,101.92,2.00099537808827,-2.00099537808827,4.00199075617653,62.5933403889775,39.3266596110225,23.2666807779549,-39.3266596110225,-62.5933403889775,23.2666807779549
"1378",10,27,52.92,-52.92,105.84,2.2621571627982,-2.2621571627982,4.52431432559641,86.3739316805345,19.4660683194655,66.907863361069,-19.4660683194655,-86.3739316805345,66.907863361069
